Device_ID,Packet_Size (bytes),Latency (ms),Throughput (Mbps),Protocol_Type,Source_Port,Destination_Port,IP_Flag,Connection_Duration (ms),Packet_Count,Error_Rate,Fragmentation_Flag,Payload_Size (bytes),Session_Status,Attack_Type
Device_14,1497,329.09,23.19,ICMP,20658,142,RST,1460.17,41,0.0005,0,480,Established,Normal
Device_33,92,469.04,86.28,TCP,50963,352,SYN,6291.92,550,0.0416,1,970,Pending,Phishing
Device_32,504,105.91,7.47,TCP,49243,799,FIN,8188.94,152,0.074,1,1187,Failed,U2R
Device_8,637,345.58,59.61,TCP,33159,459,ACK,3269.73,446,0.0483,1,980,Failed,DoS
Device_13,141,22.2,49.69,TCP,26129,902,RST,5791.36,6,0.0519,0,1141,Pending,R2L
Device_32,448,398.5,2.66,UDP,36975,390,ACK,8812.96,852,0.0504,0,1022,Failed,U2R
Device_1,875,104.16,9.53,ICMP,13604,48,FIN,1316.44,85,0.0363,0,1364,Established,Probe
Device_14,64,57.85,6.33,TCP,39224,453,None,4476.21,123,0.0994,0,72,Established,Probe
Device_9,464,335.96,15.98,UDP,53476,237,RST,193.76,510,0.0653,1,726,Failed,DoS
Device_26,538,61.52,53.26,TCP,39961,317,SYN,1560.83,869,0.0516,1,1154,Failed,DDoS
Device_2,718,60.0,52.99,TCP,32659,148,None,8836.1,13,0.0227,0,201,Pending,R2L
Device_38,628,195.95,38.2,UDP,59392,337,RST,2525.09,369,0.0089,1,335,Established,Normal
Device_24,1246,87.39,5.51,ICMP,4070,210,RST,8837.75,434,0.0113,0,424,Established,Normal
Device_46,836,234.93,90.91,TCP,30164,393,RST,8422.36,12,0.0314,0,736,Pending,R2L
Device_6,149,79.67,46.05,TCP,28058,264,SYN,5101.03,278,0.0206,0,110,Failed,Phishing
Device_11,1479,267.27,65.43,TCP,7329,951,SYN,6197.66,34,0.0396,0,1374,Pending,R2L
Device_10,497,142.91,92.44,ICMP,5497,575,RST,4637.54,417,0.088,1,466,Failed,DoS
Device_9,593,350.94,5.78,TCP,59612,492,FIN,1573.82,267,0.0161,0,915,Established,Normal
Device_9,1492,35.18,9.12,ICMP,19733,651,ACK,5125.1,67,0.0534,0,1257,Established,Probe
Device_37,121,363.56,3.66,ICMP,47607,203,RST,6699.77,150,0.013,1,1259,Established,Probe
Device_9,91,485.98,21.99,UDP,8288,667,None,2178.46,217,0.0099,1,1003,Established,Normal
Device_43,1030,463.55,9.26,ICMP,29949,351,ACK,3380.78,266,0.0106,0,998,Established,Normal
Device_39,268,410.15,83.22,TCP,57314,684,SYN,3761.44,421,0.0166,1,231,Failed,SQLi
Device_28,481,255.84,75.92,UDP,4302,383,SYN,5547.51,97,0.0356,0,572,Failed,U2R
Device_40,387,158.19,42.25,UDP,17366,493,ACK,1266.02,852,0.0304,1,1360,Failed,U2R
Device_24,923,188.59,75.88,ICMP,12963,550,None,6434.68,488,0.0618,1,372,Failed,DoS
Device_13,189,375.75,12.86,TCP,36644,919,None,826.0,525,0.0384,0,112,Failed,Phishing
Device_49,1469,460.08,14.46,TCP,28,610,RST,2254.86,117,0.0255,1,1264,Pending,Spoofing
Device_36,134,199.02,8.38,ICMP,36415,988,SYN,1839.01,457,0.0186,1,251,Established,Normal
Device_40,200,283.34,69.48,TCP,15668,362,None,7739.06,839,0.0494,0,660,Failed,Phishing
Device_42,370,74.91,28.86,TCP,12875,997,SYN,449.5,173,0.0267,1,938,Failed,SQLi
Device_41,360,292.43,62.12,TCP,32143,191,None,3482.22,22,0.0211,1,950,Pending,R2L
Device_32,835,407.66,67.53,ICMP,7535,553,FIN,4881.25,929,0.0711,1,1043,Failed,DDoS
Device_2,302,201.45,55.33,UDP,40467,88,None,2085.04,126,0.0792,1,324,Failed,U2R
Device_38,685,206.48,25.57,TCP,39406,651,FIN,3428.06,121,0.0035,1,1362,Established,Normal
Device_23,501,4.16,0.1,TCP,45070,565,None,89.37,134,0.0203,0,531,Established,Probe
Device_39,665,132.32,40.93,UDP,62069,684,SYN,3531.8,130,0.0006,1,737,Established,Normal
Device_12,1461,14.61,81.12,TCP,32684,757,RST,8696.98,13,0.0229,0,85,Pending,R2L
Device_25,1265,398.74,14.76,TCP,47055,366,ACK,4144.88,21,0.0531,0,739,Pending,R2L
Device_14,903,124.06,22.43,TCP,63381,123,FIN,4640.25,60,0.0438,1,139,Pending,MITM
Device_43,497,365.2,23.9,UDP,56318,734,ACK,2043.76,214,0.0096,0,435,Established,Normal
Device_20,215,456.31,43.38,TCP,52636,220,SYN,6915.55,539,0.0334,0,991,Failed,SQLi
Device_26,539,227.68,3.71,UDP,17373,167,FIN,122.01,316,0.0164,1,1388,Established,Normal
Device_33,624,211.42,59.39,UDP,44156,715,FIN,3654.62,943,0.033,1,988,Pending,MITM
Device_26,433,389.91,3.89,ICMP,24577,608,RST,7625.86,425,0.0184,1,1345,Established,Normal
Device_40,206,457.74,77.84,TCP,7837,90,FIN,9248.69,369,0.0262,0,561,Failed,SQLi
Device_10,1282,346.11,53.51,UDP,3256,1008,SYN,9848.51,783,0.0765,0,462,Failed,DoS
Device_15,275,339.89,93.52,TCP,45427,570,FIN,1753.66,920,0.0322,1,1232,Failed,SQLi
Device_9,319,387.05,47.19,UDP,14459,708,ACK,9784.45,759,0.047,0,1026,Failed,U2R
Device_1,1275,61.27,39.59,UDP,65375,424,SYN,2627.32,401,0.0029,1,242,Established,Normal
Device_11,508,494.95,14.89,TCP,42426,456,ACK,4214.11,178,0.0775,1,412,Failed,U2R
Device_9,1252,77.1,3.05,TCP,118,384,RST,8730.87,139,0.0558,1,361,Pending,Spoofing
Device_15,388,80.58,61.01,UDP,806,52,FIN,8803.98,549,0.0566,1,1081,Pending,Spoofing
Device_28,159,109.43,48.12,TCP,56613,20,SYN,4080.89,826,0.0297,0,281,Pending,Phishing
Device_28,646,494.91,78.84,ICMP,46055,594,SYN,5523.66,600,0.0432,1,1466,Failed,DoS
Device_10,1180,486.76,37.23,TCP,61418,719,ACK,7210.87,257,0.016,1,1205,Established,Normal
Device_38,318,417.94,72.19,TCP,6197,72,SYN,6779.55,786,0.0767,1,162,Pending,DDoS
Device_41,806,383.74,29.64,ICMP,64591,1005,SYN,4696.45,705,0.088,0,630,Failed,DoS
Device_42,180,278.51,68.57,UDP,23296,8,None,5025.93,916,0.0105,0,524,Pending,MITM
Device_26,458,90.82,3.4,TCP,9566,1015,FIN,5548.63,637,0.048,0,417,Pending,MITM
Device_17,468,60.46,97.07,TCP,55738,675,SYN,1132.75,789,0.0112,0,158,Failed,SQLi
Device_46,87,378.85,0.37,ICMP,58613,466,RST,4977.44,64,0.0262,0,1191,Established,Probe
Device_31,574,198.88,9.75,TCP,32465,903,None,4533.71,80,0.0985,1,1169,Established,Probe
Device_36,217,50.65,22.9,TCP,32188,760,None,617.0,567,0.0116,1,1019,Failed,SQLi
Device_28,140,319.52,84.41,TCP,27740,728,RST,8280.27,859,0.0211,0,271,Failed,Phishing
Device_29,110,147.46,0.16,TCP,56680,548,ACK,38.87,220,0.0229,0,223,Pending,Phishing
Device_38,1200,76.23,93.91,ICMP,10573,637,None,9411.08,987,0.091,1,1155,Pending,DDoS
Device_48,1063,202.03,64.58,TCP,59794,218,None,2959.72,42,0.05,1,541,Pending,R2L
Device_18,863,364.61,39.69,ICMP,1868,29,FIN,8867.13,273,0.0098,1,335,Established,Normal
Device_39,354,138.83,17.9,TCP,63244,266,FIN,1949.08,659,0.0206,1,901,Failed,SQLi
Device_37,225,389.63,20.02,TCP,25465,820,RST,577.62,883,0.0165,0,697,Pending,Phishing
Device_7,290,78.24,17.71,UDP,48186,436,FIN,4697.66,174,0.0002,1,815,Established,Normal
Device_19,900,310.64,50.74,ICMP,59790,835,ACK,512.64,855,0.0746,1,223,Pending,DDoS
Device_41,1005,194.49,83.55,TCP,23352,414,RST,4827.93,80,0.0417,0,335,Pending,MITM
Device_32,214,363.96,32.62,TCP,22351,183,ACK,5665.14,323,0.0208,1,1185,Failed,Phishing
Device_37,465,335.82,29.41,UDP,58442,890,FIN,1786.57,104,0.0379,0,115,Failed,U2R
Device_2,1139,6.9,14.9,ICMP,19086,145,FIN,2377.56,14,0.0022,1,1110,Established,Normal
Device_4,930,110.6,0.47,ICMP,55770,342,RST,8271.4,61,0.0114,1,603,Established,Probe
Device_19,369,56.57,42.3,UDP,12845,15,None,6118.49,499,0.0143,0,1334,Established,Normal
Device_50,870,477.07,90.95,TCP,914,995,FIN,3054.17,991,0.0381,1,1045,Failed,Spoofing
Device_19,1372,294.94,54.48,UDP,17958,481,RST,3467.57,811,0.061,1,243,Pending,DDoS
Device_50,456,350.17,38.55,TCP,10132,175,SYN,6518.31,882,0.0391,1,282,Failed,SQLi
Device_39,399,194.56,17.44,TCP,2634,214,ACK,7518.5,85,0.0229,1,382,Pending,MITM
Device_28,91,398.39,12.92,TCP,36184,431,ACK,7862.43,52,0.0146,1,1190,Failed,Phishing
Device_44,1332,345.9,54.31,UDP,341,828,FIN,8163.79,995,0.0472,1,573,Pending,Spoofing
Device_45,958,487.03,6.93,TCP,999,80,FIN,5699.15,424,0.0658,0,477,Pending,Spoofing
Device_7,690,389.15,5.74,TCP,18787,669,ACK,4591.97,99,0.0805,1,1130,Established,Probe
Device_8,700,152.25,28.82,ICMP,4755,468,SYN,3964.33,259,0.0046,1,827,Established,Normal
Device_45,973,362.07,27.39,UDP,241,778,RST,9511.97,105,0.0785,1,229,Failed,Spoofing
Device_50,1195,385.48,79.4,ICMP,61545,97,SYN,3449.65,748,0.088,0,847,Pending,DDoS
Device_26,1495,261.36,60.42,UDP,887,1020,RST,6007.04,290,0.0603,0,384,Pending,Spoofing
Device_26,203,455.53,12.94,TCP,49064,98,None,6197.78,265,0.0191,0,726,Failed,SQLi
Device_19,996,171.15,43.82,ICMP,2590,582,FIN,4049.64,646,0.0705,0,932,Failed,DoS
Device_44,323,113.53,87.47,TCP,37814,849,RST,812.88,405,0.0124,0,1466,Failed,SQLi
Device_12,1388,146.03,3.36,TCP,971,497,RST,9121.39,265,0.0655,0,822,Pending,Spoofing
Device_37,121,238.26,23.85,UDP,7741,750,FIN,5425.02,247,0.0168,1,912,Pending,MITM
Device_16,1416,460.36,21.29,ICMP,44180,718,ACK,3878.18,282,0.0052,0,781,Established,Normal
Device_15,1501,461.64,8.31,TCP,52223,880,FIN,2497.35,73,0.0111,0,691,Established,Probe
Device_27,1061,135.61,88.24,ICMP,72,809,FIN,2061.81,651,0.0762,0,440,Failed,Spoofing
Device_24,125,479.07,56.17,TCP,42922,174,RST,9154.1,400,0.0584,1,98,Failed,DoS
Device_22,665,37.68,17.36,TCP,23822,828,RST,5153.54,36,0.0513,1,324,Pending,R2L
Device_45,497,120.18,1.84,ICMP,63463,572,FIN,5959.76,123,0.0878,0,396,Established,Probe
Device_6,221,144.73,38.08,TCP,9296,607,RST,4165.46,144,0.0332,1,1250,Failed,Phishing
Device_47,476,141.62,14.83,TCP,656,553,FIN,8280.39,675,0.067,1,1204,Pending,Spoofing
Device_8,425,435.87,41.26,UDP,41359,187,None,5394.2,426,0.0412,0,20,Failed,DoS
Device_43,168,229.62,54.32,ICMP,59125,256,None,9898.5,603,0.0562,1,325,Pending,DDoS
Device_3,344,1.38,68.18,TCP,55299,950,ACK,6217.31,219,0.0309,1,1125,Failed,U2R
Device_50,1372,255.67,52.31,ICMP,14838,487,FIN,3491.48,951,0.0858,1,206,Pending,DDoS
Device_5,441,386.66,85.14,ICMP,15741,20,None,4579.43,494,0.0562,0,651,Failed,DoS
Device_16,862,192.78,84.14,UDP,15999,569,SYN,9518.0,724,0.064,1,216,Failed,DoS
Device_19,491,369.75,96.41,ICMP,36555,837,RST,3180.31,918,0.0479,0,773,Failed,U2R
Device_45,1299,47.2,3.72,TCP,13769,231,ACK,7648.13,173,0.0062,0,1411,Established,Normal
Device_28,314,265.94,36.79,TCP,51261,521,SYN,1433.97,335,0.0112,1,1230,Pending,MITM
Device_36,309,54.67,93.88,TCP,32082,332,FIN,6331.84,235,0.0131,0,301,Failed,SQLi
Device_28,310,128.34,98.08,TCP,34074,810,SYN,137.98,826,0.0167,0,711,Failed,SQLi
Device_7,150,40.58,29.82,TCP,42217,354,FIN,8971.27,406,0.0129,1,943,Failed,SQLi
Device_3,500,481.35,6.64,TCP,57723,972,RST,9008.25,88,0.0177,0,1179,Established,Normal
Device_1,267,251.91,59.79,TCP,8386,152,None,1297.5,11,0.0445,1,979,Pending,R2L
Device_30,383,337.07,81.76,TCP,1028,252,RST,2224.52,821,0.0378,0,415,Failed,SQLi
Device_13,1435,421.68,19.91,ICMP,581,19,FIN,8049.89,366,0.0457,0,819,Failed,Spoofing
Device_20,257,249.21,47.35,UDP,3324,899,SYN,6567.65,571,0.0691,0,256,Failed,U2R
Device_9,443,307.1,81.55,TCP,30947,173,RST,9377.07,861,0.0296,0,371,Failed,SQLi
Device_50,1016,145.89,10.52,UDP,10998,694,ACK,1013.02,389,0.0064,0,390,Established,Normal
Device_49,1377,43.74,8.97,ICMP,17166,99,ACK,1134.93,139,0.0415,1,1272,Established,Probe
Device_39,1166,167.29,81.49,TCP,43605,146,None,5499.36,747,0.0493,1,617,Failed,DoS
Device_45,101,120.72,42.67,TCP,60248,858,ACK,2325.63,462,0.0485,1,506,Failed,Phishing
Device_38,1008,27.79,9.44,TCP,46326,909,None,1226.62,69,0.0081,1,1331,Established,Probe
Device_22,246,11.27,29.75,TCP,35693,51,ACK,3169.38,898,0.0214,1,721,Failed,SQLi
Device_49,296,241.57,44.6,UDP,37922,487,ACK,3116.83,680,0.0129,0,527,Pending,MITM
Device_5,474,80.58,44.47,TCP,31704,590,RST,864.31,289,0.006,1,450,Established,Normal
Device_42,232,183.88,38.87,TCP,26537,352,FIN,2225.49,137,0.0364,1,1298,Failed,SQLi
Device_28,253,209.21,55.54,ICMP,876,528,FIN,8349.92,137,0.0611,0,770,Pending,Spoofing
Device_42,673,214.18,95.14,TCP,46005,539,None,4108.45,29,0.0322,0,523,Pending,R2L
Device_28,611,178.0,41.85,ICMP,37110,793,SYN,540.46,66,0.0125,0,392,Established,Normal
Device_42,415,140.46,72.81,TCP,42703,701,RST,6463.14,481,0.0379,0,478,Failed,SQLi
Device_20,1349,182.71,11.3,ICMP,190,119,FIN,1603.38,600,0.0548,0,1167,Pending,Spoofing
Device_9,414,349.88,1.21,TCP,27498,350,ACK,2353.57,56,0.0623,0,839,Established,Probe
Device_3,654,45.87,2.38,TCP,54217,28,RST,4611.07,170,0.0092,1,646,Established,Probe
Device_29,500,214.86,22.8,TCP,9112,102,RST,4205.76,652,0.0101,1,699,Pending,MITM
Device_22,535,474.47,66.1,UDP,39877,558,SYN,8214.14,684,0.0733,1,917,Pending,DDoS
Device_50,558,43.96,9.77,TCP,39672,577,None,5233.6,95,0.0274,1,776,Established,Probe
Device_17,182,275.7,10.75,TCP,51106,866,RST,6076.72,699,0.0341,1,17,Pending,MITM
Device_12,923,102.46,92.53,UDP,52718,371,SYN,3519.07,533,0.0178,1,366,Pending,MITM
Device_25,683,64.61,4.28,ICMP,5236,910,RST,9090.67,189,0.0958,0,173,Established,Probe
Device_46,609,190.72,18.79,TCP,38191,569,FIN,9286.1,648,0.0249,0,873,Pending,MITM
Device_47,375,217.23,72.23,TCP,653,450,FIN,9791.39,399,0.0795,1,147,Pending,Spoofing
Device_22,462,193.21,50.41,ICMP,33747,192,RST,5095.9,343,0.0686,1,1160,Failed,U2R
Device_13,87,159.96,77.52,TCP,54024,330,SYN,9350.45,902,0.0466,1,154,Pending,MITM
Device_26,967,182.44,57.26,UDP,45685,42,ACK,8995.45,91,0.0214,1,706,Pending,MITM
Device_28,327,192.88,47.68,UDP,30978,842,FIN,7492.56,277,0.0468,1,396,Pending,MITM
Device_37,193,169.49,41.06,TCP,3085,613,FIN,121.33,421,0.0458,0,1471,Pending,Phishing
Device_9,417,277.38,43.93,TCP,43768,34,FIN,5711.76,821,0.0125,1,1267,Pending,MITM
Device_10,116,45.8,63.23,TCP,8094,779,None,4284.1,466,0.0232,1,987,Failed,Phishing
Device_18,129,382.6,52.01,TCP,16493,144,FIN,3321.25,206,0.0262,0,1035,Failed,SQLi
Device_34,299,443.14,93.67,TCP,57841,307,RST,6296.81,10,0.0223,0,453,Failed,SQLi
Device_28,87,157.32,61.14,UDP,16868,888,ACK,4215.28,696,0.0347,0,998,Pending,MITM
Device_36,1246,65.88,12.99,UDP,4385,833,SYN,8421.19,82,0.0188,0,687,Established,Normal
Device_20,951,203.26,20.94,UDP,64397,168,FIN,1251.73,115,0.0001,0,1193,Established,Normal
Device_37,134,48.79,27.56,TCP,4445,956,RST,9133.94,8,0.0292,1,698,Failed,SQLi
Device_33,407,101.1,95.38,TCP,37600,615,ACK,3020.08,22,0.023,0,1290,Pending,R2L
Device_32,277,188.11,86.7,UDP,29881,971,SYN,1249.65,128,0.0513,1,1391,Failed,U2R
Device_40,449,461.49,44.37,TCP,5183,448,RST,3455.6,294,0.0276,1,412,Failed,SQLi
Device_17,883,96.92,29.61,ICMP,565,309,RST,3793.17,134,0.0422,0,849,Failed,Spoofing
Device_47,432,58.52,34.83,TCP,10786,528,ACK,4223.29,347,0.0376,0,1245,Failed,SQLi
Device_41,1432,41.14,44.53,TCP,42644,996,None,7115.56,29,0.0305,1,1237,Pending,R2L
Device_16,133,192.41,23.33,TCP,59354,362,FIN,4483.51,45,0.0256,1,42,Pending,R2L
Device_1,1022,138.99,6.97,ICMP,22619,366,SYN,3281.1,52,0.0908,1,1053,Established,Probe
Device_35,370,453.28,31.53,TCP,27679,162,None,5914.05,800,0.0214,0,860,Failed,SQLi
Device_32,590,92.98,11.74,UDP,54833,779,SYN,4463.63,481,0.0104,0,34,Established,Normal
Device_3,824,21.01,60.07,UDP,347,71,RST,9941.27,67,0.0406,0,1004,Pending,Spoofing
Device_32,148,120.59,85.74,ICMP,938,605,FIN,7701.03,856,0.0647,0,50,Failed,Spoofing
Device_6,1377,479.36,21.51,UDP,51350,429,RST,2110.07,654,0.0514,0,1484,Failed,DoS
Device_11,126,274.85,93.8,TCP,50315,544,None,3575.02,14,0.044,0,1419,Pending,R2L
Device_29,1006,121.9,1.28,TCP,63920,49,None,8318.22,82,0.0766,0,1311,Established,Probe
Device_38,464,285.82,70.38,TCP,51457,952,FIN,6099.91,47,0.0742,1,1354,Failed,U2R
Device_35,356,271.46,37.03,UDP,7153,822,FIN,8191.99,236,0.0375,1,841,Pending,MITM
Device_22,763,447.96,92.83,ICMP,457,181,FIN,9006.51,988,0.061,0,468,Failed,Spoofing
Device_3,567,178.34,82.98,TCP,55734,128,SYN,1094.38,12,0.0424,1,1316,Pending,R2L
Device_14,821,191.66,52.64,TCP,25807,567,RST,7928.55,708,0.0728,1,1236,Failed,DoS
Device_23,871,87.44,70.7,UDP,52252,263,RST,5493.73,810,0.0692,1,1165,Pending,DDoS
Device_13,406,374.09,15.63,ICMP,60333,313,None,4811.44,368,0.0353,0,1205,Failed,U2R
Device_5,883,247.61,71.29,UDP,10330,260,None,2653.13,751,0.0527,1,443,Failed,DDoS
Device_3,1320,330.28,33.75,TCP,2752,1020,None,4875.24,66,0.0194,1,672,Established,Normal
Device_34,100,443.26,76.29,TCP,54257,517,RST,838.89,7,0.0551,0,1245,Pending,R2L
Device_37,141,270.93,27.89,TCP,25904,976,SYN,6036.81,178,0.0239,1,345,Pending,MITM
Device_36,339,363.32,13.3,TCP,2371,215,FIN,4972.94,488,0.0531,1,559,Failed,U2R
Device_2,409,110.31,47.07,TCP,35103,792,SYN,2921.59,202,0.0146,0,30,Failed,SQLi
Device_25,223,185.39,78.64,UDP,563,787,FIN,9728.8,153,0.0273,0,320,Pending,Spoofing
Device_12,122,1.1,10.87,TCP,33153,796,ACK,830.39,776,0.0205,1,345,Pending,Phishing
Device_9,430,429.14,42.35,ICMP,62504,233,SYN,3015.79,68,0.0383,0,24,Failed,U2R
Device_48,668,60.6,45.04,TCP,1013,581,FIN,2152.39,299,0.0686,1,916,Failed,Spoofing
Device_27,1393,360.99,8.53,TCP,9697,49,SYN,767.11,83,0.0303,1,300,Established,Probe
Device_16,292,212.75,3.95,ICMP,61041,876,RST,8702.51,836,0.0793,0,1030,Failed,U2R
Device_23,1224,378.64,91.65,TCP,949,459,FIN,7747.2,844,0.0294,0,1248,Pending,Spoofing
Device_10,666,322.54,98.86,UDP,48119,955,FIN,6417.64,784,0.0408,0,525,Failed,DoS
Device_28,226,271.16,62.24,TCP,41582,948,RST,7758.67,782,0.0468,0,413,Failed,Phishing
Device_40,255,43.16,62.72,TCP,16477,464,RST,7335.54,827,0.0445,0,1290,Pending,Phishing
Device_21,568,25.46,14.5,TCP,62059,64,None,4119.92,154,0.0029,1,869,Established,Normal
Device_23,1416,130.19,90.37,ICMP,229,927,RST,8715.55,86,0.0424,1,138,Failed,Spoofing
Device_4,561,251.08,52.83,UDP,57390,235,SYN,5718.47,581,0.0702,0,372,Failed,DDoS
Device_2,1024,138.82,1.68,TCP,2754,20,SYN,8283.32,354,0.003,1,438,Established,Normal
Device_1,932,163.32,84.46,UDP,31095,584,FIN,4091.06,807,0.0891,1,938,Pending,DDoS
Device_44,402,143.4,95.78,TCP,19559,442,SYN,6846.9,323,0.0329,1,1392,Failed,SQLi
Device_26,304,135.45,58.2,UDP,56040,615,RST,4225.47,594,0.0795,1,1134,Failed,DDoS
Device_2,148,82.25,69.69,TCP,23521,113,SYN,5358.39,566,0.0174,0,8,Failed,SQLi
Device_18,1302,115.34,57.42,TCP,37668,499,SYN,6686.5,44,0.0557,1,655,Pending,R2L
Device_26,225,278.6,62.33,TCP,4348,346,SYN,7547.13,1,0.026,0,478,Pending,MITM
Device_41,208,98.47,92.6,TCP,42687,337,FIN,7017.81,863,0.0304,0,360,Failed,Phishing
Device_12,1018,236.16,81.8,TCP,14641,750,None,3245.98,29,0.0451,0,444,Pending,R2L
Device_11,393,149.39,70.68,UDP,60967,731,ACK,5116.57,71,0.0493,0,1054,Pending,MITM
Device_1,560,439.48,4.84,ICMP,1060,830,FIN,1638.89,695,0.0806,1,1155,Failed,DoS
Device_14,169,438.8,89.69,TCP,5291,165,SYN,7985.57,817,0.0131,0,503,Failed,Phishing
Device_40,900,346.7,26.13,TCP,51602,625,ACK,7767.7,16,0.0364,1,441,Pending,R2L
Device_11,1391,297.29,88.22,TCP,49061,597,ACK,2988.15,708,0.0605,1,655,Failed,DDoS
Device_29,390,381.69,59.61,TCP,61177,624,SYN,5284.95,840,0.0569,1,1082,Pending,DDoS
Device_9,193,199.55,55.07,TCP,29565,140,None,7772.32,668,0.0116,1,233,Pending,Phishing
Device_1,342,332.52,66.19,TCP,24489,970,FIN,2329.43,586,0.0645,1,996,Failed,U2R
Device_47,804,208.33,47.06,ICMP,29383,921,None,8143.55,415,0.0001,0,1357,Established,Normal
Device_38,346,312.8,64.54,ICMP,45380,248,FIN,374.1,889,0.0777,0,1446,Failed,U2R
Device_49,719,472.69,57.67,TCP,17448,963,SYN,5881.56,7,0.0585,1,167,Pending,R2L
Device_22,472,236.24,8.7,TCP,48451,435,None,8411.85,802,0.0697,0,255,Failed,U2R
Device_7,440,422.8,54.28,TCP,40255,296,ACK,8706.42,507,0.0718,0,268,Pending,DDoS
Device_33,1396,68.15,6.49,UDP,29806,754,RST,6718.82,314,0.0014,1,1292,Established,Normal
Device_24,1450,245.48,30.21,TCP,26682,764,SYN,2612.59,13,0.0584,0,578,Pending,R2L
Device_17,713,238.69,78.12,UDP,7837,325,None,703.14,82,0.0201,1,1381,Pending,MITM
Device_16,227,469.36,76.01,TCP,7637,999,ACK,5175.36,945,0.076,1,1216,Pending,DDoS
Device_41,318,305.96,74.2,ICMP,34447,888,FIN,7141.58,233,0.053,1,754,Failed,U2R
Device_8,574,418.99,8.78,UDP,43940,608,None,4379.76,21,0.0024,1,897,Established,Normal
Device_8,470,463.1,81.96,TCP,43816,172,SYN,734.09,103,0.0613,1,844,Failed,U2R
Device_37,386,163.47,58.02,UDP,119,288,RST,2626.43,142,0.0663,1,1078,Pending,Spoofing
Device_44,127,196.21,43.28,UDP,45383,582,None,4869.1,668,0.0635,1,433,Failed,DoS
Device_13,181,133.75,16.34,UDP,63472,544,RST,784.14,619,0.0809,1,1065,Failed,DoS
Device_25,216,424.24,79.86,TCP,63442,66,ACK,6493.42,348,0.0312,1,398,Failed,SQLi
Device_14,264,336.46,7.38,TCP,30442,244,None,9903.52,73,0.0542,0,854,Established,Probe
Device_43,404,294.42,97.09,TCP,24648,1002,ACK,8142.56,190,0.0114,0,112,Failed,SQLi
Device_14,633,341.38,49.47,TCP,15236,3,SYN,2306.49,6,0.0582,1,795,Pending,R2L
Device_41,226,163.45,70.59,TCP,39007,776,RST,674.02,48,0.0443,0,1093,Pending,R2L
Device_10,146,322.1,49.65,TCP,46639,510,None,5525.18,954,0.0299,1,589,Failed,SQLi
Device_10,688,276.56,66.75,TCP,739,952,FIN,8824.71,834,0.0364,1,782,Pending,Spoofing
Device_44,298,233.55,45.7,ICMP,58238,896,None,7313.13,115,0.0027,1,825,Established,Normal
Device_7,200,322.99,85.67,TCP,61462,38,RST,1791.03,543,0.0474,0,585,Failed,DoS
Device_9,380,474.26,14.98,ICMP,42689,157,FIN,6823.43,752,0.0417,0,1321,Failed,U2R
Device_9,453,227.6,0.39,TCP,11969,194,SYN,4439.85,945,0.0312,0,40,Pending,MITM
Device_24,290,137.08,65.25,TCP,9477,304,RST,7726.64,948,0.0339,1,15,Pending,MITM
Device_38,72,295.02,53.02,TCP,25377,410,None,459.7,811,0.0141,0,125,Pending,Phishing
Device_7,895,64.46,84.22,TCP,11968,306,RST,7714.66,935,0.0325,1,1398,Pending,MITM
Device_21,107,363.89,27.74,TCP,20572,323,RST,2891.76,926,0.0264,0,864,Failed,Phishing
Device_41,479,466.7,13.11,ICMP,46947,28,ACK,4897.99,580,0.0593,1,749,Failed,DoS
Device_28,183,85.12,91.73,TCP,39315,224,RST,4485.17,468,0.047,0,1339,Failed,Phishing
Device_42,1028,177.57,15.31,ICMP,24688,579,SYN,2760.17,311,0.0172,0,438,Established,Normal
Device_34,1421,132.64,8.76,ICMP,46737,776,RST,5518.7,138,0.0825,0,524,Established,Probe
Device_16,127,222.81,44.04,TCP,28319,506,SYN,1758.96,138,0.0197,0,1262,Established,Normal
Device_43,850,142.33,44.58,UDP,13298,228,FIN,5626.19,616,0.0386,0,1218,Pending,MITM
Device_21,93,144.57,23.77,TCP,36230,605,RST,7388.29,972,0.0265,0,1002,Failed,Phishing
Device_22,65,222.09,44.29,TCP,33625,464,RST,1239.04,121,0.0214,1,190,Failed,Phishing
Device_21,1348,240.99,1.15,TCP,27554,722,FIN,692.45,98,0.0573,0,1058,Established,Probe
Device_24,165,490.75,16.23,TCP,62052,294,None,787.05,157,0.0301,1,758,Failed,SQLi
Device_1,568,210.89,43.05,TCP,26934,482,ACK,7171.18,583,0.029,0,1164,Pending,MITM
Device_25,337,118.45,98.85,ICMP,564,675,RST,7223.5,272,0.0383,1,1412,Failed,Spoofing
Device_35,307,174.96,4.23,ICMP,1535,580,None,372.18,90,0.0344,1,290,Established,Probe
Device_41,126,425.23,76.62,ICMP,3404,118,SYN,5213.11,584,0.0895,1,288,Failed,DoS
Device_1,354,280.43,82.45,ICMP,366,721,FIN,3725.51,906,0.0658,1,947,Failed,Spoofing
Device_30,412,294.09,16.91,UDP,48617,69,RST,9485.94,555,0.0493,1,1420,Failed,U2R
Device_34,102,409.18,18.24,TCP,2235,750,FIN,193.06,552,0.0183,1,1369,Pending,Phishing
Device_38,863,427.93,64.24,TCP,27522,634,FIN,8585.64,45,0.0291,1,401,Pending,R2L
Device_39,967,465.4,86.79,UDP,61399,210,SYN,4202.76,699,0.0648,0,651,Failed,DDoS
